id_report,nome,cod_azienda,valore,cod_anno
1068,Eta_media_dipendenti_(%),158,38.0,1
1069,Eta_media_dipendenti_(%),159,49.0,1
1070,Eta_media_dipendenti_(%),160,43.0,1
1071,Eta_media_dipendenti_(%),161,44.0,1
1072,Eta_media_dipendenti_(%),162,50.0,1
1073,Eta_media_dipendenti_(%),163,47.0,1
1074,Eta_media_dipendenti_(%),164,42.0,1
1075,Eta_media_dipendenti_(%),165,48.0,1
1076,Eta_media_dipendenti_(%),166,46.0,1
1077,Eta_media_dipendenti_(%),167,44.0,1
1078,Eta_media_dipendenti_(%),168,47.0,1
1079,Eta_media_dipendenti_(%),169,36.0,1
1080,Eta_media_dipendenti_(%),170,41.0,1
1081,Eta_media_dipendenti_(%),171,46.0,1
1082,Eta_media_dipendenti_(%),172,43.0,1
1083,Eta_media_dipendenti_(%),173,41.0,1
1084,Eta_media_dipendenti_(%),174,39.0,1
1085,Eta_media_dipendenti_(%),175,39.0,1
1086,Eta_media_dipendenti_(%),176,49.0,1
1087,Eta_media_dipendenti_(%),177,45.0,1
1088,Eta_media_dipendenti_(%),178,50.0,1
1089,Eta_media_dipendenti_(%),179,46.0,1
1090,Eta_media_dipendenti_(%),180,44.0,1
1091,Eta_media_dipendenti_(%),181,43.0,1
1092,Eta_media_dipendenti_(%),182,43.0,1
1093,Eta_media_dipendenti_(%),183,51.0,1
1094,Eta_media_dipendenti_(%),185,46.0,1
1095,Eta_media_dipendenti_(%),186,47.0,1
1096,Eta_media_dipendenti_(%),187,43.0,1
1097,Eta_media_dipendenti_(%),188,43.0,1
1098,Eta_media_dipendenti_(%),189,46.0,1
1099,Eta_media_dipendenti_(%),190,37.0,1
1100,Eta_media_dipendenti_(%),191,41.0,1
1101,Eta_media_dipendenti_(%),192,41.0,1
1102,Eta_media_dipendenti_(%),193,41.0,1
1103,Eta_media_dipendenti_(%),194,49.0,1
1104,Eta_media_dipendenti_(%),196,43.0,1
1105,Eta_media_dipendenti_(%),197,40.0,1
1106,Eta_media_dipendenti_(%),198,44.0,1
1107,Eta_media_dipendenti_(%),199,45.0,1
1108,Eta_media_dipendenti_(%),200,42.0,1
1109,Eta_media_dipendenti_(%),201,38.0,1
1110,Eta_media_dipendenti_(%),202,47.0,1
1111,Eta_media_dipendenti_(%),204,41.0,1
1112,Eta_media_dipendenti_(%),205,47.0,1
1113,Eta_media_dipendenti_(%),207,48.0,1
1114,Eta_media_dipendenti_(%),208,51.0,1
1115,Eta_media_dipendenti_(%),209,47.0,1
1116,Eta_media_dipendenti_(%),210,44.0,1
1117,Dipendenti_con_eta_30_per,1,2.0,1
1118,Dipendenti_con_eta_30_per,2,4.0,1
1119,Dipendenti_con_eta_30_per,4,5.0,1
1120,Dipendenti_con_eta_30_per,5,0.0,1
1121,Dipendenti_con_eta_30_per,6,7.0,1
1122,Dipendenti_con_eta_30_per,7,16.0,1
1123,Dipendenti_con_eta_30_per,8,16.0,1
1124,Dipendenti_con_eta_30_per,9,10.0,1
1125,Dipendenti_con_eta_30_per,10,8.0,1
1126,Dipendenti_con_eta_30_per,11,3.0,1
1127,Dipendenti_con_eta_30_per,12,2.0,1
1128,Dipendenti_con_eta_30_per,13,35.0,1
1129,Dipendenti_con_eta_30_per,14,23.0,1
1130,Dipendenti_con_eta_30_per,15,23.0,1
1131,Dipendenti_con_eta_30_per,17,3.0,1
1132,Dipendenti_con_eta_30_per,18,3.0,1
1133,Dipendenti_con_eta_30_per,20,10.0,1
1134,Dipendenti_con_eta_30_per,21,26.0,1
1135,Dipendenti_con_eta_30_per,22,11.0,1
1136,Dipendenti_con_eta_30_per,23,17.0,1
1137,Dipendenti_con_eta_30_per,24,9.0,1
1138,Dipendenti_con_eta_30_per,25,7.0,1
1139,Dipendenti_con_eta_30_per,26,17.0,1
1140,Dipendenti_con_eta_30_per,27,0.0,1
1141,Dipendenti_con_eta_30_per,28,3.0,1
1142,Dipendenti_con_eta_30_per,29,4.0,1
1143,Dipendenti_con_eta_30_per,30,1.0,1
1144,Dipendenti_con_eta_30_per,31,5.0,1
1145,Dipendenti_con_eta_30_per,32,18.0,1
1146,Dipendenti_con_eta_30_per,33,5.0,1
1147,Dipendenti_con_eta_30_per,34,12.0,1
1148,Dipendenti_con_eta_30_per,35,9.0,1
1149,Dipendenti_con_eta_30_per,36,1.0,1
1150,Dipendenti_con_eta_30_per,37,3.0,1
1151,Dipendenti_con_eta_30_per,38,3.0,1
1152,Dipendenti_con_eta_30_per,39,15.0,1
1153,Dipendenti_con_eta_30_per,40,0.0,1
1154,Dipendenti_con_eta_30_per,41,0.0,1
1155,Dipendenti_con_eta_30_per,42,15.0,1
1156,Dipendenti_con_eta_30_per,43,7.0,1
1157,Dipendenti_con_eta_30_per,44,4.0,1
1158,Dipendenti_con_eta_30_per,45,2.0,1
1159,Dipendenti_con_eta_30_per,46,33.0,1
1160,Dipendenti_con_eta_30_per,47,25.0,1
1161,Dipendenti_con_eta_30_per,48,1.0,1
1162,Dipendenti_con_eta_30_per,49,38.0,1
1163,Dipendenti_con_eta_30_per,51,16.0,1
1164,Dipendenti_con_eta_30_per,52,3.0,1
1165,Dipendenti_con_eta_30_per,53,25.0,1
1166,Dipendenti_con_eta_30_per,54,22.0,1
1167,Dipendenti_con_eta_30_per,57,0.0,1
1168,Dipendenti_con_eta_30_per,58,6.0,1
1169,Dipendenti_con_eta_30_per,59,17.0,1
1170,Dipendenti_con_eta_30_per,60,18.0,1
1171,Dipendenti_con_eta_30_per,61,6.0,1
1172,Dipendenti_con_eta_30_per,62,16.0,1
1173,Dipendenti_con_eta_30_per,63,10.0,1
1174,Dipendenti_con_eta_30_per,64,10.0,1
1175,Dipendenti_con_eta_30_per,65,12.0,1
1176,Dipendenti_con_eta_30_per,66,15.0,1
1177,Dipendenti_con_eta_30_per,67,8.0,1
1178,Dipendenti_con_eta_30_per,68,10.0,1
1179,Dipendenti_con_eta_30_per,69,0.0,1
1180,Dipendenti_con_eta_30_per,70,11.0,1
1181,Dipendenti_con_eta_30_per,71,6.0,1
1182,Dipendenti_con_eta_30_per,72,4.0,1
1183,Dipendenti_con_eta_30_per,73,10.0,1
1184,Dipendenti_con_eta_30_per,74,4.0,1
1185,Dipendenti_con_eta_30_per,75,5.0,1
1186,Dipendenti_con_eta_30_per,76,17.0,1
1187,Dipendenti_con_eta_30_per,77,19.0,1
1188,Dipendenti_con_eta_30_per,78,12.0,1
1189,Dipendenti_con_eta_30_per,79,10.0,1
1190,Dipendenti_con_eta_30_per,80,17.0,1
1191,Dipendenti_con_eta_30_per,81,11.0,1
1192,Dipendenti_con_eta_30_per,82,10.0,1
1193,Dipendenti_con_eta_30_per,83,8.0,1
1194,Dipendenti_con_eta_30_per,84,7.0,1
1195,Dipendenti_con_eta_30_per,85,20.0,1
1196,Dipendenti_con_eta_30_per,86,1.0,1
1197,Dipendenti_con_eta_30_per,87,26.0,1
1198,Dipendenti_con_eta_30_per,88,25.0,1
1199,Dipendenti_con_eta_30_per,89,13.0,1
1200,Dipendenti_con_eta_30_per,90,4.0,1
1201,Dipendenti_con_eta_30_per,91,11.0,1
1202,Dipendenti_con_eta_30_per,92,2.0,1
1203,Dipendenti_con_eta_30_per,93,7.0,1
1204,Dipendenti_con_eta_30_per,94,15.0,1
1205,Dipendenti_con_eta_30_per,95,19.0,1
1206,Dipendenti_con_eta_30_per,96,5.0,1
1207,Dipendenti_con_eta_30_per,97,50.0,1
1208,Dipendenti_con_eta_30_per,98,10.0,1
1209,Dipendenti_con_eta_30_per,99,12.0,1
1210,Dipendenti_con_eta_30_per,100,38.0,1
1211,Dipendenti_con_eta_30_per,101,9.0,1
1212,Dipendenti_con_eta_30_per,102,15.0,1
1213,Dipendenti_con_eta_30_per,103,17.0,1
1214,Dipendenti_con_eta_30_per,104,5.0,1
1215,Dipendenti_con_eta_30_per,105,9.0,1
1216,Dipendenti_con_eta_30_per,106,1.0,1
1217,Dipendenti_con_eta_30_per,107,12.0,1
1218,Dipendenti_con_eta_30_per,108,27.0,1
1219,Dipendenti_con_eta_30_per,109,14.0,1
1220,Dipendenti_con_eta_30_per,111,19.0,1
1221,Dipendenti_con_eta_30_per,112,8.0,1
1222,Dipendenti_con_eta_30_per,113,5.0,1
1223,Dipendenti_con_eta_30_per,114,14.0,1
1224,Dipendenti_con_eta_30_per,115,14.0,1
1225,Dipendenti_con_eta_30_per,116,4.0,1
1226,Dipendenti_con_eta_30_per,117,1.0,1
1227,Dipendenti_con_eta_30_per,118,19.0,1
1228,Dipendenti_con_eta_30_per,119,11.0,1
1229,Dipendenti_con_eta_30_per,120,20.0,1
1230,Dipendenti_con_eta_30_per,121,3.0,1
1231,Dipendenti_con_eta_30_per,123,11.0,1
1232,Dipendenti_con_eta_30_per,124,7.0,1
1233,Dipendenti_con_eta_30_per,127,7.0,1
1234,Dipendenti_con_eta_30_per,128,9.0,1
1235,Dipendenti_con_eta_30_per,129,26.0,1
1236,Dipendenti_con_eta_30_per,131,8.0,1
1237,Dipendenti_con_eta_30_per,133,1.0,1
1238,Dipendenti_con_eta_30_per,134,15.0,1
1239,Dipendenti_con_eta_30_per,135,29.0,1
1240,Dipendenti_con_eta_30_per,136,10.0,1
1241,Dipendenti_con_eta_30_per,137,20.0,1
1242,Dipendenti_con_eta_30_per,138,12.0,1
1243,Dipendenti_con_eta_30_per,139,7.0,1
1244,Dipendenti_con_eta_30_per,141,5.0,1
1245,Dipendenti_con_eta_30_per,142,9.0,1
1246,Dipendenti_con_eta_30_per,143,14.0,1
1247,Dipendenti_con_eta_30_per,144,5.0,1
1248,Dipendenti_con_eta_30_per,145,31.0,1
1249,Dipendenti_con_eta_30_per,146,3.0,1
1250,Dipendenti_con_eta_30_per,147,7.0,1
1251,Dipendenti_con_eta_30_per,148,3.0,1
1252,Dipendenti_con_eta_30_per,149,10.0,1
1253,Dipendenti_con_eta_30_per,150,11.0,1
1254,Dipendenti_con_eta_30_per,151,17.0,1
1255,Dipendenti_con_eta_30_per,152,11.0,1
1256,Dipendenti_con_eta_30_per,153,9.0,1
1257,Dipendenti_con_eta_30_per,154,19.0,1
1258,Dipendenti_con_eta_30_per,155,17.0,1
1259,Dipendenti_con_eta_30_per,156,13.0,1
1260,Dipendenti_con_eta_30_per,157,23.0,1
1261,Dipendenti_con_eta_30_per,158,24.0,1
1262,Dipendenti_con_eta_30_per,159,6.0,1
1263,Dipendenti_con_eta_30_per,160,14.0,1
1264,Dipendenti_con_eta_30_per,161,16.0,1
1265,Dipendenti_con_eta_30_per,162,4.0,1
1266,Dipendenti_con_eta_30_per,163,8.0,1
1267,Dipendenti_con_eta_30_per,164,29.0,1
1268,Dipendenti_con_eta_30_per,165,3.0,1
1269,Dipendenti_con_eta_30_per,166,6.0,1
1270,Dipendenti_con_eta_30_per,167,11.0,1
1271,Dipendenti_con_eta_30_per,168,8.0,1
1272,Dipendenti_con_eta_30_per,169,33.0,1
1273,Dipendenti_con_eta_30_per,170,15.0,1
1274,Dipendenti_con_eta_30_per,171,12.0,1
1275,Dipendenti_con_eta_30_per,172,11.0,1
1276,Dipendenti_con_eta_30_per,173,13.0,1
1277,Dipendenti_con_eta_30_per,174,26.0,1
1278,Dipendenti_con_eta_30_per,175,23.0,1
1279,Dipendenti_con_eta_30_per,176,2.0,1
1280,Dipendenti_con_eta_30_per,177,5.0,1
1281,Dipendenti_con_eta_30_per,178,0.0,1
1282,Dipendenti_con_eta_30_per,179,5.0,1
1283,Dipendenti_con_eta_30_per,180,14.0,1
1284,Dipendenti_con_eta_30_per,181,15.0,1
1285,Dipendenti_con_eta_30_per,182,16.0,1
1286,Dipendenti_con_eta_30_per,183,5.0,1
1287,Dipendenti_con_eta_30_per,185,17.0,1
1288,Dipendenti_con_eta_30_per,186,5.0,1
1289,Dipendenti_con_eta_30_per,187,17.0,1
1290,Dipendenti_con_eta_30_per,188,12.0,1
1291,Dipendenti_con_eta_30_per,189,7.0,1
1292,Dipendenti_con_eta_30_per,190,28.0,1
1293,Dipendenti_con_eta_30_per,191,15.0,1
1294,Dipendenti_con_eta_30_per,192,25.0,1
1295,Dipendenti_con_eta_30_per,193,19.0,1
1296,Dipendenti_con_eta_30_per,194,6.0,1
1297,Dipendenti_con_eta_30_per,196,0.0,1
1298,Dipendenti_con_eta_30_per,197,21.0,1
1299,Dipendenti_con_eta_30_per,198,3.0,1
1300,Dipendenti_con_eta_30_per,199,10.0,1
1301,Dipendenti_con_eta_30_per,200,14.0,1
1302,Dipendenti_con_eta_30_per,201,30.0,1
1303,Dipendenti_con_eta_30_per,202,5.0,1
1304,Dipendenti_con_eta_30_per,204,13.0,1
1305,Dipendenti_con_eta_30_per,205,6.0,1
1306,Dipendenti_con_eta_30_per,207,5.0,1
1307,Dipendenti_con_eta_30_per,208,3.0,1
1308,Dipendenti_con_eta_30_per,209,3.0,1
1309,Dipendenti_con_eta_30_per,210,14.0,1
1310,Dipendenti_con_eta_30_50_per,1,41.0,1
1311,Dipendenti_con_eta_30_50_per,2,46.0,1
1312,Dipendenti_con_eta_30_50_per,4,52.0,1
1313,Dipendenti_con_eta_30_50_per,5,50.0,1
1314,Dipendenti_con_eta_30_50_per,6,52.0,1
1315,Dipendenti_con_eta_30_50_per,7,58.0,1
1316,Dipendenti_con_eta_30_50_per,8,58.0,1
1317,Dipendenti_con_eta_30_50_per,9,62.0,1
1318,Dipendenti_con_eta_30_50_per,10,59.0,1
1319,Dipendenti_con_eta_30_50_per,11,45.0,1
1320,Dipendenti_con_eta_30_50_per,12,47.0,1
1321,Dipendenti_con_eta_30_50_per,13,59.0,1
1322,Dipendenti_con_eta_30_50_per,14,55.0,1
1323,Dipendenti_con_eta_30_50_per,15,55.0,1
1324,Dipendenti_con_eta_30_50_per,17,59.0,1
1325,Dipendenti_con_eta_30_50_per,18,59.0,1
1326,Dipendenti_con_eta_30_50_per,20,32.0,1
1327,Dipendenti_con_eta_30_50_per,21,59.0,1
1328,Dipendenti_con_eta_30_50_per,22,68.0,1
1329,Dipendenti_con_eta_30_50_per,23,58.0,1
1330,Dipendenti_con_eta_30_50_per,24,68.0,1
1331,Dipendenti_con_eta_30_50_per,25,57.0,1
1332,Dipendenti_con_eta_30_50_per,26,62.0,1
1333,Dipendenti_con_eta_30_50_per,27,50.0,1
1334,Dipendenti_con_eta_30_50_per,28,47.0,1
1335,Dipendenti_con_eta_30_50_per,29,62.0,1
1336,Dipendenti_con_eta_30_50_per,30,48.0,1
1337,Dipendenti_con_eta_30_50_per,31,58.0,1
1338,Dipendenti_con_eta_30_50_per,32,70.0,1
1339,Dipendenti_con_eta_30_50_per,33,70.0,1
1340,Dipendenti_con_eta_30_50_per,34,72.0,1
1341,Dipendenti_con_eta_30_50_per,35,76.0,1
1342,Dipendenti_con_eta_30_50_per,36,53.0,1
1343,Dipendenti_con_eta_30_50_per,37,50.0,1
1344,Dipendenti_con_eta_30_50_per,38,62.0,1
1345,Dipendenti_con_eta_30_50_per,39,62.0,1
1346,Dipendenti_con_eta_30_50_per,40,52.0,1
1347,Dipendenti_con_eta_30_50_per,41,46.0,1
1348,Dipendenti_con_eta_30_50_per,42,64.0,1
1349,Dipendenti_con_eta_30_50_per,43,75.0,1
1350,Dipendenti_con_eta_30_50_per,44,58.0,1
1351,Dipendenti_con_eta_30_50_per,45,61.0,1
1352,Dipendenti_con_eta_30_50_per,46,53.0,1
1353,Dipendenti_con_eta_30_50_per,47,58.0,1
1354,Dipendenti_con_eta_30_50_per,48,60.0,1
1355,Dipendenti_con_eta_30_50_per,49,51.0,1
1356,Dipendenti_con_eta_30_50_per,51,63.0,1
1357,Dipendenti_con_eta_30_50_per,52,57.0,1
1358,Dipendenti_con_eta_30_50_per,53,61.0,1
1359,Dipendenti_con_eta_30_50_per,54,58.0,1
1360,Dipendenti_con_eta_30_50_per,57,37.0,1
1361,Dipendenti_con_eta_30_50_per,58,32.0,1
1362,Dipendenti_con_eta_30_50_per,59,66.0,1
1363,Dipendenti_con_eta_30_50_per,60,63.0,1
1364,Dipendenti_con_eta_30_50_per,61,63.0,1
1365,Dipendenti_con_eta_30_50_per,62,42.0,1
1366,Dipendenti_con_eta_30_50_per,63,55.0,1
1367,Dipendenti_con_eta_30_50_per,64,53.0,1
1368,Dipendenti_con_eta_30_50_per,65,57.0,1
1369,Dipendenti_con_eta_30_50_per,66,57.0,1
1370,Dipendenti_con_eta_30_50_per,67,60.0,1
1371,Dipendenti_con_eta_30_50_per,68,70.0,1
1372,Dipendenti_con_eta_30_50_per,69,38.0,1
1373,Dipendenti_con_eta_30_50_per,70,57.0,1
1374,Dipendenti_con_eta_30_50_per,71,65.0,1
1375,Dipendenti_con_eta_30_50_per,72,52.0,1
1376,Dipendenti_con_eta_30_50_per,73,56.0,1
1377,Dipendenti_con_eta_30_50_per,74,62.0,1
1378,Dipendenti_con_eta_30_50_per,75,36.0,1
1379,Dipendenti_con_eta_30_50_per,76,64.0,1
1380,Dipendenti_con_eta_30_50_per,77,56.0,1
1381,Dipendenti_con_eta_30_50_per,78,66.0,1
1382,Dipendenti_con_eta_30_50_per,79,56.0,1
1383,Dipendenti_con_eta_30_50_per,80,64.0,1
1384,Dipendenti_con_eta_30_50_per,81,62.0,1
1385,Dipendenti_con_eta_30_50_per,82,48.0,1
1386,Dipendenti_con_eta_30_50_per,83,71.0,1
1387,Dipendenti_con_eta_30_50_per,84,58.0,1
1388,Dipendenti_con_eta_30_50_per,85,64.0,1
1389,Dipendenti_con_eta_30_50_per,86,30.0,1
1390,Dipendenti_con_eta_30_50_per,87,61.0,1
1391,Dipendenti_con_eta_30_50_per,88,54.0,1
1392,Dipendenti_con_eta_30_50_per,89,62.0,1
1393,Dipendenti_con_eta_30_50_per,90,57.0,1
1394,Dipendenti_con_eta_30_50_per,91,55.0,1
1395,Dipendenti_con_eta_30_50_per,92,74.0,1
1396,Dipendenti_con_eta_30_50_per,93,70.0,1
1397,Dipendenti_con_eta_30_50_per,94,70.0,1
1398,Dipendenti_con_eta_30_50_per,95,65.0,1
1399,Dipendenti_con_eta_30_50_per,96,54.0,1
1400,Dipendenti_con_eta_30_50_per,97,39.0,1
1401,Dipendenti_con_eta_30_50_per,98,63.0,1
1402,Dipendenti_con_eta_30_50_per,99,48.0,1
1403,Dipendenti_con_eta_30_50_per,100,52.0,1
1404,Dipendenti_con_eta_30_50_per,101,53.0,1
1405,Dipendenti_con_eta_30_50_per,102,56.0,1
1406,Dipendenti_con_eta_30_50_per,103,71.0,1
1407,Dipendenti_con_eta_30_50_per,104,57.0,1
1408,Dipendenti_con_eta_30_50_per,105,57.0,1
1409,Dipendenti_con_eta_30_50_per,106,39.0,1
1410,Dipendenti_con_eta_30_50_per,107,62.0,1
1411,Dipendenti_con_eta_30_50_per,108,61.0,1
1412,Dipendenti_con_eta_30_50_per,109,66.0,1
1413,Dipendenti_con_eta_30_50_per,111,56.0,1
1414,Dipendenti_con_eta_30_50_per,112,52.0,1
1415,Dipendenti_con_eta_30_50_per,113,48.0,1
1416,Dipendenti_con_eta_30_50_per,114,56.0,1
1417,Dipendenti_con_eta_30_50_per,115,75.0,1
1418,Dipendenti_con_eta_30_50_per,116,60.0,1
1419,Dipendenti_con_eta_30_50_per,117,51.0,1
1420,Dipendenti_con_eta_30_50_per,118,57.0,1
1421,Dipendenti_con_eta_30_50_per,119,54.0,1
1422,Dipendenti_con_eta_30_50_per,120,53.0,1
1423,Dipendenti_con_eta_30_50_per,121,41.0,1
1424,Dipendenti_con_eta_30_50_per,123,55.0,1
1425,Dipendenti_con_eta_30_50_per,124,54.0,1
1426,Dipendenti_con_eta_30_50_per,127,53.0,1
1427,Dipendenti_con_eta_30_50_per,128,22.0,1
1428,Dipendenti_con_eta_30_50_per,129,63.0,1
1429,Dipendenti_con_eta_30_50_per,131,63.0,1
1430,Dipendenti_con_eta_30_50_per,133,59.0,1
1431,Dipendenti_con_eta_30_50_per,134,61.0,1
1432,Dipendenti_con_eta_30_50_per,135,50.0,1
1433,Dipendenti_con_eta_30_50_per,136,52.0,1
1434,Dipendenti_con_eta_30_50_per,137,59.0,1
1435,Dipendenti_con_eta_30_50_per,138,68.0,1
1436,Dipendenti_con_eta_30_50_per,139,52.0,1
1437,Dipendenti_con_eta_30_50_per,141,48.0,1
1438,Dipendenti_con_eta_30_50_per,142,73.0,1
1439,Dipendenti_con_eta_30_50_per,143,55.0,1
1440,Dipendenti_con_eta_30_50_per,144,59.0,1
1441,Dipendenti_con_eta_30_50_per,145,58.0,1
1442,Dipendenti_con_eta_30_50_per,146,47.0,1
1443,Dipendenti_con_eta_30_50_per,147,53.0,1
1444,Dipendenti_con_eta_30_50_per,148,71.0,1
1445,Dipendenti_con_eta_30_50_per,149,68.0,1
1446,Dipendenti_con_eta_30_50_per,150,80.0,1
1447,Dipendenti_con_eta_30_50_per,151,56.0,1
1448,Dipendenti_con_eta_30_50_per,152,64.0,1
1449,Dipendenti_con_eta_30_50_per,153,56.0,1
1450,Dipendenti_con_eta_30_50_per,154,57.0,1
1451,Dipendenti_con_eta_30_50_per,155,53.0,1
1452,Dipendenti_con_eta_30_50_per,156,61.0,1
1453,Dipendenti_con_eta_30_50_per,157,61.0,1
1454,Dipendenti_con_eta_30_50_per,158,63.0,1
1455,Dipendenti_con_eta_30_50_per,159,45.0,1
1456,Dipendenti_con_eta_30_50_per,160,60.0,1
1457,Dipendenti_con_eta_30_50_per,161,54.0,1
1458,Dipendenti_con_eta_30_50_per,162,42.0,1
1459,Dipendenti_con_eta_30_50_per,163,48.0,1
1460,Dipendenti_con_eta_30_50_per,164,37.0,1
1461,Dipendenti_con_eta_30_50_per,165,57.0,1
1462,Dipendenti_con_eta_30_50_per,166,59.0,1
1463,Dipendenti_con_eta_30_50_per,167,63.0,1
1464,Dipendenti_con_eta_30_50_per,168,51.0,1
1465,Dipendenti_con_eta_30_50_per,169,60.0,1
1466,Dipendenti_con_eta_30_50_per,170,69.0,1
1467,Dipendenti_con_eta_30_50_per,171,48.0,1
1468,Dipendenti_con_eta_30_50_per,172,67.0,1
1469,Dipendenti_con_eta_30_50_per,173,72.0,1
1470,Dipendenti_con_eta_30_50_per,174,59.0,1
1471,Dipendenti_con_eta_30_50_per,175,66.0,1
1472,Dipendenti_con_eta_30_50_per,176,51.0,1
1473,Dipendenti_con_eta_30_50_per,177,67.0,1
1474,Dipendenti_con_eta_30_50_per,178,48.0,1
1475,Dipendenti_con_eta_30_50_per,179,60.0,1
1476,Dipendenti_con_eta_30_50_per,180,57.0,1
1477,Dipendenti_con_eta_30_50_per,181,60.0,1
1478,Dipendenti_con_eta_30_50_per,182,58.0,1
1479,Dipendenti_con_eta_30_50_per,183,37.0,1
1480,Dipendenti_con_eta_30_50_per,185,38.0,1
1481,Dipendenti_con_eta_30_50_per,186,57.0,1
1482,Dipendenti_con_eta_30_50_per,187,57.0,1
1483,Dipendenti_con_eta_30_50_per,188,64.0,1
1484,Dipendenti_con_eta_30_50_per,189,56.0,1
1485,Dipendenti_con_eta_30_50_per,190,65.0,1
1486,Dipendenti_con_eta_30_50_per,191,69.0,1
1487,Dipendenti_con_eta_30_50_per,192,45.0,1
1488,Dipendenti_con_eta_30_50_per,193,60.0,1
1489,Dipendenti_con_eta_30_50_per,194,46.0,1
1490,Dipendenti_con_eta_30_50_per,196,86.0,1
1491,Dipendenti_con_eta_30_50_per,197,64.0,1
1492,Dipendenti_con_eta_30_50_per,198,75.0,1
1493,Dipendenti_con_eta_30_50_per,199,56.0,1
1494,Dipendenti_con_eta_30_50_per,200,65.0,1
1495,Dipendenti_con_eta_30_50_per,201,58.0,1
1496,Dipendenti_con_eta_30_50_per,202,55.0,1
1497,Dipendenti_con_eta_30_50_per,204,73.0,1
1498,Dipendenti_con_eta_30_50_per,205,54.0,1
1499,Dipendenti_con_eta_30_50_per,207,53.0,1
1500,Dipendenti_con_eta_30_50_per,208,42.0,1
1501,Dipendenti_con_eta_30_50_per,209,62.0,1
1502,Dipendenti_con_eta_30_50_per,210,57.0,1
1503,Dipendenti_con_eta_50_per,1,57.0,1
1504,Dipendenti_con_eta_50_per,2,50.0,1
1505,Dipendenti_con_eta_50_per,4,43.0,1
1506,Dipendenti_con_eta_50_per,5,50.0,1
1507,Dipendenti_con_eta_50_per,6,41.0,1
1508,Dipendenti_con_eta_50_per,7,26.0,1
1509,Dipendenti_con_eta_50_per,8,26.0,1
1510,Dipendenti_con_eta_50_per,9,28.0,1
1511,Dipendenti_con_eta_50_per,10,33.0,1
1512,Dipendenti_con_eta_50_per,11,52.0,1
1513,Dipendenti_con_eta_50_per,12,51.0,1
1514,Dipendenti_con_eta_50_per,13,6.0,1
1515,Dipendenti_con_eta_50_per,14,22.0,1
1516,Dipendenti_con_eta_50_per,15,22.0,1
1517,Dipendenti_con_eta_50_per,17,38.0,1
1518,Dipendenti_con_eta_50_per,18,38.0,1
1519,Dipendenti_con_eta_50_per,20,58.0,1
1520,Dipendenti_con_eta_50_per,21,15.0,1
1521,Dipendenti_con_eta_50_per,22,21.0,1
1522,Dipendenti_con_eta_50_per,23,25.0,1
1523,Dipendenti_con_eta_50_per,24,23.0,1
1524,Dipendenti_con_eta_50_per,25,36.0,1
1525,Dipendenti_con_eta_50_per,26,21.0,1
1526,Dipendenti_con_eta_50_per,27,50.0,1
1527,Dipendenti_con_eta_50_per,28,50.0,1
1528,Dipendenti_con_eta_50_per,29,34.0,1
1529,Dipendenti_con_eta_50_per,30,51.0,1
1530,Dipendenti_con_eta_50_per,31,37.0,1
1531,Dipendenti_con_eta_50_per,32,12.0,1
1532,Dipendenti_con_eta_50_per,33,25.0,1
1533,Dipendenti_con_eta_50_per,34,16.0,1
1534,Dipendenti_con_eta_50_per,35,15.0,1
1535,Dipendenti_con_eta_50_per,36,46.0,1
1536,Dipendenti_con_eta_50_per,37,47.0,1
1537,Dipendenti_con_eta_50_per,38,35.0,1
1538,Dipendenti_con_eta_50_per,39,23.0,1
1539,Dipendenti_con_eta_50_per,40,47.0,1
1540,Dipendenti_con_eta_50_per,41,54.0,1
1541,Dipendenti_con_eta_50_per,42,21.0,1
1542,Dipendenti_con_eta_50_per,43,18.0,1
1543,Dipendenti_con_eta_50_per,44,38.0,1
1544,Dipendenti_con_eta_50_per,45,37.0,1
1545,Dipendenti_con_eta_50_per,46,14.0,1
1546,Dipendenti_con_eta_50_per,47,17.0,1
1547,Dipendenti_con_eta_50_per,48,39.0,1
1548,Dipendenti_con_eta_50_per,49,11.0,1
1549,Dipendenti_con_eta_50_per,51,21.0,1
1550,Dipendenti_con_eta_50_per,52,40.0,1
1551,Dipendenti_con_eta_50_per,53,14.0,1
1552,Dipendenti_con_eta_50_per,54,20.0,1
1553,Dipendenti_con_eta_50_per,57,63.0,1
1554,Dipendenti_con_eta_50_per,58,62.0,1
1555,Dipendenti_con_eta_50_per,59,17.0,1
1556,Dipendenti_con_eta_50_per,60,19.0,1
1557,Dipendenti_con_eta_50_per,61,31.0,1
1558,Dipendenti_con_eta_50_per,62,42.0,1
1559,Dipendenti_con_eta_50_per,63,35.0,1
1560,Dipendenti_con_eta_50_per,64,37.0,1
1561,Dipendenti_con_eta_50_per,65,31.0,1
1562,Dipendenti_con_eta_50_per,66,28.0,1
1563,Dipendenti_con_eta_50_per,67,32.0,1
1564,Dipendenti_con_eta_50_per,68,20.0,1
1565,Dipendenti_con_eta_50_per,69,62.0,1
1566,Dipendenti_con_eta_50_per,70,32.0,1
1567,Dipendenti_con_eta_50_per,71,29.0,1
1568,Dipendenti_con_eta_50_per,72,44.0,1
1569,Dipendenti_con_eta_50_per,73,34.0,1
1570,Dipendenti_con_eta_50_per,74,34.0,1
1571,Dipendenti_con_eta_50_per,75,59.0,1
1572,Dipendenti_con_eta_50_per,76,19.0,1
